transfer_id,buy_price,buy_date,name,wear,rarityClassName,uuid,meta_offer_id,stackable,sale_id,offer_date_created,offer_date_trade_unlock,state,offer_date_sold,time_to_sell,commission_factor,selling_price,min_selling_price,profit
GT8T0URL4EUD,11.3,2025-07-31,CS:GO Weapon Case 2,,common,,927.0,True,08fb62da-40ae-4dcc-9e0b-732586807b21,2025-08-01,,AVAILABLE,,,0.05,13.67,11.91,1.69
GUC0NT8S6SL0,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,f3903255-ca47-4387-a7b4-3a166f0e8b5b,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
GGKSCDHNWN8K,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,1dca9c53-21db-4896-b921-05d43226065b,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
GLKS055N00A5,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,10c3c039-19c3-4dc6-9dfa-89ba0f6a2977,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
GSU5ZU832PG9,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,bb1ff470-df6b-4577-be18-77eb2b397bfe,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
GRU7H52KL9SN,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,78ada572-5f76-4606-ad8c-3e2178eceecc,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
G4TKAWRSLNCN,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,48a38995-ce91-4b93-b910-86f651d40b23,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
GG6D9DZSAH8Z,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,c2a58123-9980-44ee-aa74-ed08bfdb0877,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
GDCT56SRUWAS,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,7509adab-dbcf-4e71-a16f-4cd62cb4ea8b,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
G8PXC2U7EGRU,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,c9811f40-85b8-41c8-b400-4dfed2ca6941,2025-09-16,,AVAILABLE,,,0.06,5.86,4.1,1.67
GZW97NRGPAA2,4.07,2025-10-14,StatTrak™ Desert Eagle | Trigger Discipline (Minimal Wear),10.58,mythical,f9f487f3-a065-4c42-bdcf-63c6e20bc57c,65138536.0,False,f9f487f3-a065-4c42-bdcf-63c6e20bc57c,2025-10-15,,AVAILABLE,,,0.08,6.23,4.43,1.66
GZTZ3D2GNSWD,2.92,2025-10-24,Desert Eagle | Serpent Strike (Factory New),6.08,mythical,a11a8564-e805-4139-9d77-bc6ece94e97f,65258598.0,False,a11a8564-e805-4139-9d77-bc6ece94e97f,2025-10-25,,AVAILABLE,,,0.08,4.91,3.18,1.6
GRWHNZXZH6H8,1.78,2025-10-09,Sticker | MOUZ (Holo) | Paris 2023,,legendary,,45008727.0,True,b0bdf54b-241b-47c7-aa0c-e8887593186b,2025-10-13,,AVAILABLE,,,0.08,3.65,1.95,1.58
GTT50HFK4EZC,3.84,2025-09-15,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,ccb57494-f020-400f-84ba-14e471ee2e85,2025-10-27,,AVAILABLE,,,0.08,5.86,4.18,1.55
G7TF2N0P4LG0,5.99,2025-10-23,USP-S | Alpine Camo (Factory New),6.94,rare,b45d99c5-7c31-46a3-9287-de3acb1d4f0b,65258591.0,False,b45d99c5-7c31-46a3-9287-de3acb1d4f0b,2025-10-25,,AVAILABLE,,,0.08,8.16,6.52,1.52
GUF5887AZ7LU,12.0,2025-10-19,Markus Delrow | FBI HRT,,mythical_character,a1d992a1-2e33-4cf7-80e5-6143f1e5224c,65163939.0,False,a1d992a1-2e33-4cf7-80e5-6143f1e5224c,2025-10-20,,AVAILABLE,,,0.08,14.61,13.05,1.44
GF6HTTF0934N,3.35,2025-10-20,M4A1-S | Mud-Spec (Factory New),6.62,uncommon,424be658-e8a9-45cf-83d3-72b1b9906e3e,65169210.0,False,424be658-e8a9-45cf-83d3-72b1b9906e3e,2025-10-21,,AVAILABLE,,,0.08,5.17,3.65,1.41
GHX87G04KFRG,13.0,2025-08-09,AK-47 | Midnight Laminate (Field-Tested),31.89,mythical,0423a21d-c91e-4a06-b0ee-a7c9d452a8d3,64521904.0,False,0423a21d-c91e-4a06-b0ee-a7c9d452a8d3,2025-08-10,,AVAILABLE,,,0.05,15.14,13.69,1.38
GAP38CDZTDFT,1.24,2025-10-25,M4A4 | Choppa (Factory New),2.86,rare,c5fb1bcf-a019-44db-95bd-6805bf2fc29b,65269039.0,False,c5fb1bcf-a019-44db-95bd-6805bf2fc29b,2025-10-26,,AVAILABLE,,,0.08,2.85,1.36,1.38
G325F5URX4RC,2.04,2025-09-30,Sticker | MOUZ (Holo) | Paris 2023,,legendary,,45008727.0,True,e89ecc15-8f80-436c-b56f-857b02bd5d46,2025-10-14,,AVAILABLE,,,0.08,3.65,2.23,1.32
GTZCE8CR4PUK,5.45,2025-09-26,Sticker | Natus Vincere (Holo) | Stockholm 2021,,mythical,,36703417.0,True,4615bf59-e1c0-4e41-a2b1-a27dc2f3f93a,2025-09-27,,AVAILABLE,,,0.07,7.28,5.87,1.32
G2FTWNFWZ3C5,1.65,2025-10-06,Sticker | PGL (Holo) | Stockholm 2021,,mythical,,36659662.0,True,6468f659-06f0-490a-b7e1-321c33db64d4,2025-10-07,,AVAILABLE,,,0.07,3.17,1.78,1.3
GP9LKF3HDG67,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,16543b43-e463-448d-8057-562fd24cbf02,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
G6ELFHTDE3NN,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,3451128c-64b4-428f-bef3-eea223b1730b,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
GCLNUZR9TCU6,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,2a2a5a77-9d07-4f8f-b8a7-f49f232a8dac,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
G96WCA25A6R5,1.44,2025-10-25,Sticker | Rainbow Route (Holo),,mythical,,55373804.0,True,3d7811bd-e61f-4b94-b84f-86ccfcb98ec1,2025-10-26,,AVAILABLE,,,0.08,2.9,1.58,1.23
GWWU9376NWUL,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,85fa5383-fc15-4e74-bd8e-6cf14069dead,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
GCU7HHZKNKRX,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,2f7102b7-d70b-43d4-be14-5e9fbfe37ed0,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
GNSENFG2PX65,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,10973e51-45b7-4cf4-8e08-9a1473d907bd,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
GH03K6S5AXAX,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,82a6f36d-d981-4261-b4b1-b2aa3346db3a,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
GXR87HHENHPK,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,fd33473c-423f-431a-ae5a-3064db2bf21b,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
GX42FK9AZR5Z,3.75,2025-09-17,Stockholm 2021 Legends Sticker Capsule,,common,,36642166.0,True,72142518-c5b1-42fe-8762-a534e1af65c4,2025-09-18,,AVAILABLE,,,0.15,5.86,4.42,1.23
GE0EH0K70H45,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,f8b804a4-6fdb-4f74-afdb-a239441a617c,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
G87U9L39Z2ZK,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,d6710888-2cc6-43cc-bc9d-e3f97ae38caa,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
GT72PD567L5R,6.36,2025-09-25,Gift Package,,common,,1278917.0,True,26a429de-5bf7-4426-955e-b2ba9c8bf474,2025-09-26,,AVAILABLE,,,0.07,8.16,6.85,1.23
GP4L5PXFNR3K,11.8,2025-08-11,AK-47 | Midnight Laminate (Field-Tested),33.3,mythical,d65b7f3b-ca15-4c53-ba9c-4ea40bfdfdfb,64623067.0,False,d65b7f3b-ca15-4c53-ba9c-4ea40bfdfdfb,2025-08-12,,AVAILABLE,,,0.05,13.68,12.43,1.2
G90DD2ZS0AKH,1.09,2025-10-05,Sticker | Mustachio (Foil),,legendary,,55555239.0,True,0459a203-ec7b-467b-b400-95851689989c,2025-10-06,,AVAILABLE,,,0.07,2.45,1.18,1.19
GGH2P9F6TR7H,0.47,2025-09-26,Sticker | Boombl4 (Holo) | Stockholm 2021,,mythical,,36893189.0,True,b5e153fd-c6bd-4422-b256-39e86cde4aab,2025-09-27,,AVAILABLE,,,0.07,1.76,0.52,1.17
G65K9LCP6P4H,0.47,2025-09-26,Sticker | Boombl4 (Holo) | Stockholm 2021,,mythical,,36893189.0,True,2c93494e-8837-44b5-95a6-c6c03f5a4082,2025-09-27,,AVAILABLE,,,0.07,1.76,0.52,1.17
GK7AZ50KL82T,0.47,2025-09-26,Sticker | Boombl4 (Holo) | Stockholm 2021,,mythical,,36893189.0,True,75c6a37c-9d86-4d78-8439-42bb8612e44d,2025-09-27,,AVAILABLE,,,0.07,1.76,0.52,1.17
GC7ADC946ZNT,0.96,2025-09-30,Sticker | Into The Breach (Holo) | Paris 2023,,legendary,,44988570.0,True,4d5170cd-686a-4847-b6a1-00cbb901b9ae,2025-10-02,,AVAILABLE,,,0.07,2.23,1.04,1.11
GZTSK70UC9UZ,0.96,2025-09-30,Sticker | Into The Breach (Holo) | Paris 2023,,legendary,,44988570.0,True,593ba02b-29fd-4e41-b499-c0aaccfab8d5,2025-10-02,,AVAILABLE,,,0.07,2.23,1.04,1.11
GCTD4T725N82,0.96,2025-09-30,Sticker | Into The Breach (Holo) | Paris 2023,,legendary,,44988570.0,True,3350a0a4-756d-414e-a0f1-c3882a468b40,2025-10-02,,AVAILABLE,,,0.07,2.23,1.04,1.11
GZFKE5DWFEDF,1.53,2025-10-21,M4A4 | Choppa (Factory New),5.14,rare,76f23607-a8cd-4b85-bc4f-c60d7a6b5310,65175486.0,False,76f23607-a8cd-4b85-bc4f-c60d7a6b5310,2025-10-22,,AVAILABLE,,,0.08,2.85,1.67,1.09
G3X607ADETC9,5.49,2025-10-17,Sticker | Mastermind (Holo),,mythical,,7239198.0,True,115dcde2-04d9-4000-b198-ee6bd1a9b637,2025-10-18,,AVAILABLE,,,0.08,7.07,5.98,1.01
GR0C94EC9H0H,5.49,2025-10-17,Sticker | Mastermind (Holo),,mythical,,7239198.0,True,ff1f5d97-4ba2-4c86-9dc1-2b1b0a0b790f,2025-10-18,,AVAILABLE,,,0.08,7.07,5.98,1.01
GNSP42UPX86P,5.49,2025-10-17,Sticker | Mastermind (Holo),,mythical,,7239198.0,True,445f9255-ebf5-472e-897b-d8188fb3b754,2025-10-18,,AVAILABLE,,,0.08,7.07,5.98,1.01
GX4XS2K86X4C,5.49,2025-10-17,Sticker | Mastermind (Holo),,mythical,,7239198.0,True,40169f6a-190f-471d-852c-22b46ad7332b,2025-10-18,,AVAILABLE,,,0.08,7.07,5.98,1.01
GH88K9A7P49X,5.49,2025-10-17,Sticker | Mastermind (Holo),,mythical,,7239198.0,True,ce5c2d5a-1111-4d94-ab1d-68dfb978be87,2025-10-18,,AVAILABLE,,,0.08,7.07,5.98,1.01
GC7L2TKCSEPR,5.49,2025-10-17,Sticker | Mastermind (Holo),,mythical,,7239198.0,True,63dc8fc4-03f3-4b7a-9202-f32593b1d816,2025-10-18,,AVAILABLE,,,0.08,7.07,5.98,1.01
GSL44DRKFCCP,5.49,2025-10-17,Sticker | Mastermind (Holo),,mythical,,7239198.0,True,08d28e74-6c74-4566-bc23-40b88e29511e,2025-10-18,,AVAILABLE,,,0.08,7.07,5.98,1.01
GWR0UDZHR2HP,5.49,2025-10-17,Sticker | Mastermind (Holo),,mythical,,7239198.0,True,a220992a-791f-4dcb-9b5b-004af68863c2,2025-10-18,,AVAILABLE,,,0.08,7.07,5.98,1.01
GXPC952W2X5S,3.37,2025-10-07,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,efbddb3d-0499-4e8c-917b-04e9378abc52,2025-10-12,,AVAILABLE,,,0.08,4.75,3.67,1.0
GC9KSP55N8F4,3.38,2025-10-07,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,7306b3a3-f7d9-48fe-af98-adec9b8a9df3,2025-10-12,,AVAILABLE,,,0.08,4.75,3.68,0.99
GHC3DG97HP5U,3.38,2025-10-07,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,6ad14a95-7492-4714-b9cb-5dad94ee2bab,2025-10-12,,AVAILABLE,,,0.08,4.75,3.68,0.99
GC6U2PUEND3U,3.38,2025-10-07,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,4d4108d4-2c11-4726-a7d4-0c71d094d307,2025-10-12,,AVAILABLE,,,0.08,4.75,3.68,0.99
GEPU2DT9S9SH,3.38,2025-10-07,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,3bc254e4-7092-4ef9-ad56-83cc1b707001,2025-10-12,,AVAILABLE,,,0.08,4.75,3.68,0.99
G3UC557CF7Z9,3.38,2025-10-07,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,2aa22d68-9b4c-48b7-a75e-fb2a0967ac68,2025-10-12,,AVAILABLE,,,0.08,4.75,3.68,0.99
GSKD0T64GHTT,3.38,2025-10-07,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,e6626020-6aca-4a9f-bbf3-e262fafc4e11,2025-10-12,,AVAILABLE,,,0.08,4.75,3.68,0.99
GTUC46U6SHRT,3.38,2025-10-07,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,181f3563-0360-4120-92bb-bafe77407658,2025-10-12,,AVAILABLE,,,0.08,4.75,3.68,0.99
G6X4DN0WZP6H,2.99,2025-10-23,"Music Kit | The Verkkars, EZ4ENCE",,rare,6a73c733-4bc7-4cf6-8071-8309ce80b992,65258601.0,False,6a73c733-4bc7-4cf6-8071-8309ce80b992,2025-10-25,2025-10-24,AVAILABLE,,,0.08,4.3,3.26,0.97
G28WDFWK052P,7.41,2025-08-29,AK-47 | Wintergreen (Minimal Wear),14.85,rare,65a6b3cd-b15d-4563-bf84-2bfbd80e71b6,64904615.0,False,65a6b3cd-b15d-4563-bf84-2bfbd80e71b6,2025-08-30,,AVAILABLE,,,0.06,8.92,7.89,0.97
GGT0GWC5W5G2,2.49,2025-10-17,Sticker | Web Stuck (Holo),,mythical,,7177484.0,True,7077d1a5-b8b2-46d9-b46e-848b2d430ffb,2025-10-18,,AVAILABLE,,,0.08,3.75,2.72,0.96
GDX9RFSNERRU,1.58,2025-10-25,AWP | Black Nile (Field-Tested),22.22,rare,78f0a46a-7b08-4e93-b4c8-db260c6c2502,65269054.0,False,78f0a46a-7b08-4e93-b4c8-db260c6c2502,2025-10-26,,AVAILABLE,,,0.08,2.73,1.73,0.93
GF5CGNG2UTNT,12.27,2025-07-27,CS:GO Weapon Case 2,,common,,927.0,True,400a866c-2f35-4834-b9a1-c8dc7370727d,2025-07-28,,AVAILABLE,,,0.05,13.89,12.93,0.93
GR6LZD4S7LPD,8.14,2025-07-28,AK-47 | Wintergreen (Minimal Wear),14.67,rare,555edd29-169b-4192-a456-ead9410d0bb7,64145938.0,False,555edd29-169b-4192-a456-ead9410d0bb7,2025-07-30,,AVAILABLE,,,0.05,9.53,8.58,0.91
GZEF0S3PLTZS,9.93,2025-08-16,Sticker Capsule 2,,common,,234.0,True,677b6481-2529-47e0-8599-df699388214a,2025-08-17,,AVAILABLE,,,0.05,11.39,10.46,0.89
GPK7TFAPGR49,1.18,2025-09-25,Sticker | Into The Breach (Holo) | Paris 2023,,legendary,,44988570.0,True,516b6d4c-7e61-4db0-8fad-be262e05c4e5,2025-09-26,,AVAILABLE,,,0.07,2.23,1.28,0.89
G8Z9E3CRU98Z,9.4,2025-10-17,Sticker | Stone Scales (Foil),,legendary,,29020227.0,True,2d79467c-05dd-445f-a40e-74c67e702e5a,2025-10-18,,AVAILABLE,,,0.08,11.19,10.23,0.89
G2H3470K8FUP,1.49,2025-10-14,Sticker | Hypnoteyes (Holo),,mythical,,55478585.0,True,036d3915-7f87-43ef-905e-c2eed75f07c2,2025-10-15,,AVAILABLE,,,0.08,2.58,1.63,0.88
G7RUWCULP6EW,3.5,2025-09-20,Stockholm 2021 Contenders Sticker Capsule,,common,,36642167.0,True,de74253e-d057-4623-9dc9-ae49e62fa5ff,2025-10-13,,AVAILABLE,,,0.08,4.75,3.82,0.87
GFRW38E5ASRH,1.5,2025-10-20,Charm | Glamour Shot,,mythical,6e8abca0-913a-4b05-9e3b-e5ef0fed5459,65169211.0,False,6e8abca0-913a-4b05-9e3b-e5ef0fed5459,2025-10-21,,AVAILABLE,,,0.08,2.52,1.64,0.82
GGKFN8WH305N,3.64,2025-09-24,Glock-18 | Candy Apple (Factory New),2.83,rare,b053591e-1788-40e5-a1b5-f9c8915f0054,65046668.0,False,b053591e-1788-40e5-a1b5-f9c8915f0054,2025-09-25,,AVAILABLE,,,0.07,4.78,3.92,0.81
G8RXGR0D9S48,3.17,2025-10-17,"Music Kit | The Verkkars, EZ4ENCE",,rare,39fd7d3a-7375-4686-b438-2687be539385,65258583.0,False,39fd7d3a-7375-4686-b438-2687be539385,2025-10-25,,AVAILABLE,,,0.08,4.3,3.46,0.79
GKLHK37KNH0X,0.44,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,678d1d26-8e58-4705-a622-1e8c0b438d97,2025-09-24,,AVAILABLE,,,0.07,1.31,0.48,0.78
G25PLN0Z0P4S,4.6,2025-10-17,Desert Eagle | Serpent Strike (Factory New),4.87,mythical,1eb1e87a-58b1-4d1b-a7f3-ad47e9aa2a0f,65258600.0,False,1eb1e87a-58b1-4d1b-a7f3-ad47e9aa2a0f,2025-10-25,2025-10-24,AVAILABLE,,,0.08,5.84,5.01,0.77
G9TUFHX0X82Z,3.7,2025-09-21,Glock-18 | Candy Apple (Factory New),2.81,rare,89ad189d-8e3a-4e5a-a842-5ad79f3f530c,65030395.0,False,89ad189d-8e3a-4e5a-a842-5ad79f3f530c,2025-09-23,,AVAILABLE,,,0.07,4.78,3.99,0.75
G443A3E5GF9K,10.07,2025-08-21,Sticker Capsule 2,,common,,234.0,True,059ca5c0-1fe3-4654-bb1d-0201a7c604cc,2025-08-22,,AVAILABLE,,,0.05,11.39,10.61,0.75
GRHULCEG88PW,1.46,2025-10-11,Sealed Genesis Terminal,,common,,65001511.0,True,5d66063a-1748-4dbb-967d-066b0a8c0897,2025-10-12,,AVAILABLE,,,0.08,2.39,1.6,0.74
GF0TGH88GDHZ,9.99,2025-09-25,AK-47 | Midnight Laminate (Field-Tested),29.69,mythical,d3e93edb-6481-41eb-8f7d-82c9725004f6,65050924.0,False,d3e93edb-6481-41eb-8f7d-82c9725004f6,2025-09-26,,AVAILABLE,,,0.07,11.54,10.75,0.74
G6ZU90W0F7W6,3.71,2025-09-21,Glock-18 | Candy Apple (Factory New),4.94,rare,9e60efdb-a6da-49ae-8d62-2bbf529c9dcd,65030400.0,False,9e60efdb-a6da-49ae-8d62-2bbf529c9dcd,2025-09-23,,AVAILABLE,,,0.07,4.78,4.0,0.74
GG780UAA2TP2,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,7a2a6a24-29f5-4bdb-9c68-5ce0dc22db7c,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
GDGEX6CZ2G0F,9.57,2025-10-17,Sticker | Stone Scales (Foil),,legendary,,29020227.0,True,bc92e607-f002-4829-aa79-b1d571560b7f,2025-10-18,,AVAILABLE,,,0.08,11.19,10.41,0.72
GW8S7K2H847S,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,fda6ba7a-f975-4534-8815-de963d32779b,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
GF97FGNZXAXA,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,36b879db-881a-43fe-b95e-c26d0ce4c7aa,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
G07FG5863GS8,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,f21c459b-3cf5-4598-ab6e-099e1023917c,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
GTRX745P0ZLZ,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,50a1fec4-4151-46ba-bd62-e99a81cf1e22,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
G3HPL5WPPF7A,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,285a4983-00c6-4013-9a87-2ebe288bbeef,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
GLZEWZDZUCWR,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,8f78da09-675f-4dbe-b4ea-d3be48763042,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
G9LTLUXN2ZTL,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,3d02c892-823c-47b8-b9cb-c7f3c8638043,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
GTDE4N6A9E6D,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,47d5a57d-842c-4caa-bb5b-3233aa27879b,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
G3GHTXP5DSUX,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,baffee8c-5d19-4585-9b89-ae7d6567eb92,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
GZ8GZ5SFKENT,9.57,2025-10-17,Sticker | Stone Scales (Foil),,legendary,,29020227.0,True,0212fc99-3f69-4cd7-97f0-0031c1bb3ac5,2025-10-18,,AVAILABLE,,,0.08,11.19,10.41,0.72
GAE4EDRTEL3W,9.57,2025-10-17,Sticker | Stone Scales (Foil),,legendary,,29020227.0,True,4a77c744-edbb-4b69-80e0-c171e8801571,2025-10-18,,AVAILABLE,,,0.08,11.19,10.41,0.72
GG285PSZUC78,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,bff59c05-d9da-48be-8d5e-89e3c6f0f1c8,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
G4WRPANU5U6L,10.1,2025-08-02,Sticker Capsule 2,,common,,234.0,True,fd012056-ffe7-4d31-8d44-fd53e4357b8d,2025-08-03,,AVAILABLE,,,0.05,11.39,10.64,0.72
G2LL7AKKDSD4,0.5,2025-09-23,Sticker | FURIA (Holo) | 2020 RMR,,mythical,,30582871.0,True,bc5813e1-59b3-4d0b-9c7c-97ecff747f51,2025-09-24,,AVAILABLE,,,0.07,1.31,0.55,0.72
GC7GCC67E8CD,3.25,2025-10-19,"Music Kit | The Verkkars, EZ4ENCE",,rare,d9c858b9-88d5-4052-a150-d7816f83510c,65163931.0,False,d9c858b9-88d5-4052-a150-d7816f83510c,2025-10-20,,AVAILABLE,,,0.08,4.3,3.54,0.71
G3E4T6D3RCWP,1.5,2025-10-11,Sealed Genesis Terminal,,common,,65001511.0,True,9b11f9a7-552f-4631-8c07-f7db8beb7211,2025-10-12,,AVAILABLE,,,0.08,2.39,1.64,0.7
GARZS8L99ZSD,1.5,2025-10-11,Sealed Genesis Terminal,,common,,65001511.0,True,1ff10d02-b0ce-451f-ac42-a3f9dce3c7cd,2025-10-12,,AVAILABLE,,,0.08,2.39,1.64,0.7
GKUUWW77GL0U,1.5,2025-10-11,Sealed Genesis Terminal,,common,,65001511.0,True,13f5cba9-62a3-4aab-a6bb-4266f6da55fc,2025-10-12,,AVAILABLE,,,0.08,2.39,1.64,0.7
GFZ3XU88C78G,7.56,2025-09-25,Desert Eagle | Mulberry (Field-Tested),29.66,mythical,2dfbf3ae-6377-41f2-aa19-3ece915c5300,65050895.0,False,2dfbf3ae-6377-41f2-aa19-3ece915c5300,2025-09-26,,AVAILABLE,,,0.07,8.86,8.14,0.68
GLCKEFXW824H,10.12,2025-08-01,Glove Case,,common,,29334.0,True,7f04b510-47ee-4b11-844f-0a3dd681e333,2025-08-02,,AVAILABLE,,,0.05,11.37,10.66,0.68
GKKDC9SZU3SX,7.0,2025-09-03,AK-47 | Wintergreen (Minimal Wear),13.57,rare,5107abc2-2610-4895-b561-6f93976e2165,64925024.0,False,5107abc2-2610-4895-b561-6f93976e2165,2025-09-04,,AVAILABLE,,,0.06,8.17,7.46,0.68
G8C33DU0AH4E,2.27,2025-10-19,Canals Pin,,rare,,864505.0,True,e20adcb0-b337-440c-8e37-b6610de0871e,2025-10-20,,AVAILABLE,,,0.08,3.2,2.48,0.67
GTLEFCNAX640,0.79,2025-10-12,Sealed Genesis Terminal,,common,,65001511.0,True,d2abbdfb-8c11-4692-abd7-27fba540833c,2025-10-13,,AVAILABLE,,,0.08,1.57,0.87,0.65
G9DE6HZN73ES,0.79,2025-10-12,Sealed Genesis Terminal,,common,,65001511.0,True,2ea89fb3-9a22-4254-8821-774dee7ecc6a,2025-10-13,,AVAILABLE,,,0.08,1.57,0.87,0.65
G37S0DXLLTGK,0.79,2025-10-12,Sealed Genesis Terminal,,common,,65001511.0,True,6f62fea5-8aa2-476a-bcac-09e77f71b15b,2025-10-13,,AVAILABLE,,,0.08,1.57,0.87,0.65
GHAZA680KXDF,0.79,2025-10-12,Sealed Genesis Terminal,,common,,65001511.0,True,2d4ab27b-8d6c-4cf6-98f1-87327a285fa9,2025-10-13,,AVAILABLE,,,0.08,1.57,0.87,0.65
GG36DE3PUSPU,2.64,2025-10-23,StatTrak™ M4A1-S | Emphorosaur-S (Minimal Wear),10.52,mythical,8f62d4cc-9e13-4fcc-9198-c157e8497611,65258587.0,False,8f62d4cc-9e13-4fcc-9198-c157e8497611,2025-10-25,,AVAILABLE,,,0.08,3.58,2.88,0.65
G00L5EHP2697,0.79,2025-10-12,Sealed Genesis Terminal,,common,,65001511.0,True,9e828719-e424-4e34-85c7-e0cd4e52ec78,2025-10-13,,AVAILABLE,,,0.08,1.57,0.87,0.65
G8SP0CE43XSX,0.79,2025-10-12,Sealed Genesis Terminal,,common,,65001511.0,True,8d235826-1c63-4956-9f99-09c67d482e69,2025-10-13,,AVAILABLE,,,0.08,1.57,0.87,0.65
GW92L7ZSFDTS,1.56,2025-10-07,Sticker | Monte (Holo) | Paris 2023,,legendary,,45155973.0,True,6144c807-7e26-4246-b5ac-218d58232797,2025-10-12,,AVAILABLE,,,0.08,2.4,1.71,0.65
G3GAKU3E5K6P,0.79,2025-10-12,Sealed Genesis Terminal,,common,,65001511.0,True,b3487c3e-bf22-43bf-80e7-1f6dd7842aad,2025-10-13,,AVAILABLE,,,0.08,1.57,0.87,0.65
